"","X","iteration_num","expe_num","validation_result","clock_freq","current_sample","power_sample","energy_sample","shunt_voltage_sample","bus_voltage_sample","current_timestamp","timing_sample"
"212",212,0,0,NA,NA,14.0644073486328,73.8140869140625,531.875,0.105561875,5.248046875,7.215,NA
"213",213,0,0,NA,NA,14.0756607055664,73.8702392578125,534.43359375,0.105561875,5.248046875,7.249,NA
"214",214,0,0,NA,NA,14.0571594238281,73.76953125,536.7578125,0.1054228125,5.2478515625,7.283,NA
"215",215,0,0,NA,NA,14.0571594238281,73.76953125,539.31640625,0.1052421875,5.2478515625,7.317,NA
"216",216,0,0,NA,NA,14.0329360961914,73.641357421875,541.884765625,0.1052421875,5.2478515625,7.351,NA
"217",217,0,0,NA,NA,14.0861511230469,73.9263916015625,544.453125,0.10564,5.2482421875,7.385,NA
"218",218,0,0,NA,NA,14.0861511230469,73.9263916015625,546.77734375,0.105595625,5.2482421875,7.418,NA
"219",219,0,0,NA,NA,14.0802383422852,73.896484375,549.345703125,0.105595625,5.2482421875,7.452,NA
"220",220,0,0,NA,NA,14.0768051147461,73.885498046875,551.9140625,0.1055703125,5.248828125,7.487,NA
"221",221,0,0,NA,NA,14.0768051147461,73.885498046875,554.47265625,0.1055496875,5.2482421875,7.521,NA
"222",222,0,0,NA,NA,14.0739440917969,73.863525390625,557.03125,0.1055496875,5.2482421875,7.555,NA
"223",223,0,0,NA,NA,14.0607833862305,73.7957763671875,559.365234375,0.105450625,5.2482421875,7.589,NA
"224",224,0,0,NA,NA,14.0798568725586,73.88916015625,561.93359375,0.10559375,5.2478515625,7.623,NA
"225",225,0,0,NA,NA,14.0798568725586,73.88916015625,564.4921875,0.10559375,5.2478515625,7.657,NA
"226",226,0,0,NA,NA,14.0830993652344,73.909912109375,567.060546875,0.1056178125,5.2482421875,7.691,NA
"227",227,0,0,NA,NA,14.0790939331055,73.880615234375,569.39453125,0.1055871875,5.24765625,7.725,NA
"228",228,0,0,NA,NA,14.0790939331055,73.880615234375,571.953125,0.1055871875,5.24765625,7.759,NA
"229",229,0,0,NA,NA,14.0819549560547,73.9007568359375,574.521484375,0.1056084375,5.2478515625,7.793,NA
"230",230,0,0,NA,NA,14.0674591064453,73.822021484375,577.080078125,0.1054996875,5.2478515625,7.827,NA
"231",231,0,0,NA,NA,14.0674591064453,73.822021484375,579.658203125,0.1054996875,5.2478515625,7.861,NA
"232",232,0,0,NA,NA,14.0911102294922,73.951416015625,582.216796875,0.105678125,5.248046875,7.896,NA
"233",233,0,0,NA,NA,14.0884399414063,73.9337158203125,584.55078125,0.1056578125,5.2478515625,7.93,NA
"234",234,0,0,NA,NA,14.0884399414063,73.9337158203125,587.109375,0.1056578125,5.2478515625,7.964,NA
"235",235,0,0,NA,NA,14.0434265136719,73.7042236328125,589.66796875,0.105320625,5.2482421875,7.998,NA
"236",236,0,0,NA,NA,14.073371887207,73.8604736328125,592.236328125,0.1055453125,5.2482421875,8.032,NA
"237",237,0,0,NA,NA,14.073371887207,73.8604736328125,594.794921875,0.1055453125,5.2482421875,8.066,NA
"238",238,0,0,NA,NA,14.0504837036133,73.7432861328125,597.12890625,0.1053721875,5.2484375,8.1,NA
"239",239,0,0,NA,NA,14.0769958496094,73.8848876953125,599.6875,0.105571875,5.2486328125,8.134,NA
